0.172462	1	0.172462
0.342946	2	0.171473
0.514140	3	0.171380
0.686181	4	0.171545
0.857731	5	0.171546
1.028211	6	0.171368
1.200145	7	0.171449
1.372306	8	0.171538
1.544362	9	0.171596
1.714021	10	0.171402
1.886493	11	0.171499
2.058258	12	0.171521
2.228412	13	0.171416
2.401582	14	0.171542
2.571886	15	0.171459
2.741654	16	0.171353
2.914513	17	0.171442
3.086637	18	0.171480
3.259009	19	0.171527
3.428197	20	0.171410
3.601810	21	0.171515
3.773129	22	0.171506
3.941664	23	0.171377
4.116751	24	0.171531
4.288010	25	0.171520
4.455676	26	0.171372
4.628040	27	0.171409
4.798729	28	0.171383
4.969864	29	0.171375
5.139473	30	0.171316
5.312449	31	0.171369
5.490014	32	0.171563
5.760137	33	0.174550
5.831917	34	0.171527
6.006351	35	0.171610
6.170399	36	0.171400
6.344628	37	0.171476
6.520564	38	0.171594
6.683830	39	0.171380
6.854962	40	0.171374
7.032221	41	0.171518
7.200926	42	0.171451
7.369181	43	0.171376
7.565721	44	0.171948
7.718654	45	0.171526
7.880394	46	0.171313
8.061806	47	0.171528
8.232204	48	0.171504
8.395927	49	0.171345
8.568257	50	0.171365
8.744105	51	0.171453
8.912835	52	0.171401
9.084090	53	0.171398
9.254114	54	0.171372
9.432033	55	0.171492
9.596163	56	0.171360
9.774670	57	0.171485
9.952023	58	0.171587
10.107484	59	0.171313
10.280219	60	0.171337
10.455942	61	0.171409
10.621217	62	0.171310
10.795898	63	0.171363
10.972488	64	0.171445
11.147829	65	0.171505
11.312694	66	0.171404
11.494015	67	0.171552
11.660683	68	0.171481
11.828223	69	0.171424
12.006960	70	0.171528
12.173217	71	0.171454
12.345347	72	0.171463
12.511302	73	0.171388
12.689079	74	0.171474
12.847116	75	0.171295
13.030291	76	0.171451
13.202678	77	0.171463
13.378482	78	0.171519
13.538451	79	0.171373
13.721352	80	0.171517
13.899858	81	0.171603
14.054035	82	0.171391
14.220930	83	0.171337
14.405191	84	0.171490
14.564781	85	0.171350
14.736037	86	0.171349
14.913526	87	0.171420
15.092570	88	0.171506
15.254681	89	0.171401
15.443324	90	0.171592
15.605035	91	0.171484
15.765795	92	0.171367
15.954252	93	0.171551
16.124878	94	0.171541
16.282530	95	0.171395
16.459235	96	0.171450
16.629605	97	0.171439
16.805484	98	0.171485
16.964251	99	0.171356
17.148796	100	0.171488
