0.170929	1	0.170929
0.342295	2	0.171148
0.513880	3	0.171293
0.684911	4	0.171228
0.855798	5	0.171160
1.028082	6	0.171347
1.198500	7	0.171214
1.369671	8	0.171209
1.541160	9	0.171240
1.711656	10	0.171166
1.883664	11	0.171242
2.054617	12	0.171218
2.226510	13	0.171270
2.396641	14	0.171189
2.568413	15	0.171228
2.740939	16	0.171309
2.910476	17	0.171204
3.080890	18	0.171161
3.253417	19	0.171232
3.423632	20	0.171182
3.594862	21	0.171184
3.766659	22	0.171212
3.936703	23	0.171161
4.108672	24	0.171195
4.278834	25	0.171153
4.452670	26	0.171257
4.625276	27	0.171307
4.790869	28	0.171102
4.969148	29	0.171350
5.140294	30	0.171343
5.307038	31	0.171195
5.477034	32	0.171157
5.651467	33	0.171257
5.822752	34	0.171257
5.991833	35	0.171195
6.167726	36	0.171326
6.330058	37	0.171083
6.505061	38	0.171186
6.685516	39	0.171423
6.845718	40	0.171143
7.018283	41	0.171178
7.193904	42	0.171283
7.359677	43	0.171155
7.533593	44	0.171218
7.700536	45	0.171123
7.873088	46	0.171154
8.041177	47	0.171089
8.215239	48	0.171151
8.389265	49	0.171209
8.558177	50	0.171164
8.729136	51	0.171160
8.906876	52	0.171286
9.076961	53	0.171263
9.247478	54	0.171250
9.414094	55	0.171165
9.579396	56	0.171061
9.760161	57	0.171231
9.930619	58	0.171218
10.107978	59	0.171322
10.268079	60	0.171135
10.440275	61	0.171152
10.623070	62	0.171340
10.782924	63	0.171158
10.955866	64	0.171185
11.127987	65	0.171200
11.297953	66	0.171181
11.475738	67	0.171280
11.643844	68	0.171233
11.811919	69	0.171187
11.976416	70	0.171092
12.155312	71	0.171202
12.329101	72	0.171238
12.503913	73	0.171286
12.663122	74	0.171123
12.852037	75	0.171360
13.027445	76	0.171414
13.177790	77	0.171140
13.352939	78	0.171192
13.532609	79	0.171299
13.699619	80	0.171245
13.867201	81	0.171200
14.052713	82	0.171375
14.201989	83	0.171108
14.794497	84	0.176125
14.589282	85	0.171639
14.720661	86	0.171170
14.887815	87	0.171124
15.062439	88	0.171164
15.230236	89	0.171126
15.402487	90	0.171139
15.571146	91	0.171111
15.756024	92	0.171261
15.917579	93	0.171157
16.086971	94	0.171138
16.277169	95	0.171339
16.438060	96	0.171230
16.599305	97	0.171127
16.784441	98	0.171270
16.949500	99	0.171207
17.112017	100	0.171120
