0.523737	1	0.523737
1.047348	2	0.523674
1.570560	3	0.523520
2.093460	4	0.523365
2.617458	5	0.523492
3.139939	6	0.523323
3.664032	7	0.523433
4.188645	8	0.523581
4.710476	9	0.523386
5.231729	10	0.523173
5.758176	11	0.523471
6.283822	12	0.523652
6.803388	13	0.523338
7.328159	14	0.523440
7.858363	15	0.523891
8.373672	16	0.523355
8.896607	17	0.523330
9.419654	18	0.523314
9.943180	19	0.523325
10.470358	20	0.523518
10.995507	21	0.523596
11.513949	22	0.523361
12.036263	23	0.523316
12.563139	24	0.523464
13.087732	25	0.523509
13.604022	26	0.523232
14.125054	27	0.523150
14.655294	28	0.523403
15.183176	29	0.523558
15.697247	30	0.523242
16.224742	31	0.523379
16.748957	32	0.523405
17.261671	33	0.523081
17.794796	34	0.523376
18.320765	35	0.523450
18.836450	36	0.523235
19.367772	37	0.523453
19.894274	38	0.523534
20.406952	39	0.523255
20.932529	40	0.523313
21.462086	41	0.523466
21.982785	42	0.523400
22.498475	43	0.523220
23.030180	44	0.523413
23.548484	45	0.523300
24.068285	46	0.523224
24.598646	47	0.523375
25.119504	48	0.523323
25.644059	49	0.523348
26.163435	50	0.523269
26.696249	51	0.523456
27.212607	52	0.523319
27.734884	53	0.523300
28.271509	54	0.523546
28.791810	55	0.523487
29.305691	56	0.523316
29.848953	57	0.523666
30.393247	58	0.524022
30.881944	59	0.523423
31.415820	60	0.523597
31.951666	61	0.523798
32.459263	62	0.523537
32.979356	63	0.523482
33.512402	64	0.523631
34.022566	65	0.523424
34.535840	66	0.523270
35.070560	67	0.523441
35.598800	68	0.523512
36.113470	69	0.523384
36.647914	70	0.523542
37.182120	71	0.523692
37.703743	72	0.523663
40.181799	73	0.550436
39.421913	74	0.532729
39.264862	75	0.523531
39.765821	76	0.523234
40.297978	77	0.523350
40.834127	78	0.523514
41.328659	79	0.523148
41.876779	80	0.523460
42.413993	81	0.523630
42.908967	82	0.523280
43.438500	83	0.523355
43.977397	84	0.523540
44.490364	85	0.523416
45.009125	86	0.523362
45.557311	87	0.523647
46.049628	88	0.523291
46.563493	89	0.523185
47.102085	90	0.523356
47.628712	91	0.523392
48.141735	92	0.523280
48.677969	93	0.523419
49.202436	94	0.523430
49.714451	95	0.523310
50.239660	96	0.523330
50.770957	97	0.523412
51.288943	98	0.523357
51.803318	99	0.523266
52.346230	100	0.523462
