0.507918	1	0.507918
1.042549	2	0.521275
1.570760	3	0.523587
2.093523	4	0.523381
2.617789	5	0.523558
3.142046	6	0.523674
3.664463	7	0.523495
4.188476	8	0.523559
4.712239	9	0.523582
5.236748	10	0.523675
5.757845	11	0.523440
6.282624	12	0.523552
6.805255	13	0.523481
7.330119	14	0.523580
7.858526	15	0.523902
8.375926	16	0.523495
8.896919	17	0.523348
9.421270	18	0.523404
9.947399	19	0.523547
10.469989	20	0.523499
10.992944	21	0.523474
11.515729	22	0.523442
12.036928	23	0.523345
12.562644	24	0.523444
13.087650	25	0.523506
13.612801	26	0.523569
14.133651	27	0.523469
14.655689	28	0.523417
15.192698	29	0.523886
15.707792	30	0.523593
16.226786	31	0.523445
16.754993	32	0.523594
17.281876	33	0.523693
17.790941	34	0.523263
18.315445	35	0.523298
18.842746	36	0.523410
19.362598	37	0.523313
19.889214	38	0.523400
20.414613	39	0.523452
20.933309	40	0.523333
21.455463	41	0.523304
21.981589	42	0.523371
22.501033	43	0.523280
23.039965	44	0.523636
23.557061	45	0.523490
24.078309	46	0.523441
24.595257	47	0.523303
25.124720	48	0.523432
25.641326	49	0.523292
26.156196	50	0.523124
26.691637	51	0.523365
27.219655	52	0.523455
27.733769	53	0.523279
28.261438	54	0.523360
28.790974	55	0.523472
29.311502	56	0.523420
29.832608	57	0.523379
30.379132	58	0.523778
30.875688	59	0.523317
31.404912	60	0.523415
31.932244	61	0.523479
32.446588	62	0.523332
32.977088	63	0.523446
33.493977	64	0.523343
34.018413	65	0.523360
34.531415	66	0.523203
35.062597	67	0.523322
35.593685	68	0.523437
37.096356	69	0.537628
36.653743	70	0.523625
37.157740	71	0.523348
37.699709	72	0.523607
38.196048	73	0.523234
38.733563	74	0.523427
39.256708	75	0.523423
39.782867	76	0.523459
40.294990	77	0.523312
40.839864	78	0.523588
41.360208	79	0.523547
41.866555	80	0.523332
42.394826	81	0.523393
42.916601	82	0.523373
43.440578	83	0.523380
43.967849	84	0.523427
44.467681	85	0.523149
45.004312	86	0.523306
45.591722	87	0.524043
46.089198	88	0.523741
46.592202	89	0.523508
47.109150	90	0.523435
47.647023	91	0.523594
48.139141	92	0.523252
48.652515	93	0.523145
49.200464	94	0.523409
49.726313	95	0.523435
50.226110	96	0.523189
50.770807	97	0.523410
51.293423	98	0.523402
51.796668	99	0.523199
52.332628	100	0.523326
