0.177360	1	0.177360
0.350576	2	0.175288
0.513290	3	0.171097
0.684889	4	0.171222
0.855569	5	0.171114
1.026182	6	0.171030
1.198005	7	0.171144
1.369228	8	0.171154
1.540551	9	0.171172
1.711352	10	0.171135
1.884004	11	0.171273
2.055407	12	0.171284
2.223589	13	0.171045
2.397688	14	0.171263
2.569568	15	0.171305
2.737626	16	0.171102
2.910033	17	0.171178
3.081783	18	0.171210
3.250663	19	0.171088
3.423147	20	0.171157
3.597648	21	0.171317
3.762914	22	0.171042
3.935619	23	0.171114
4.112370	24	0.171349
4.280031	25	0.171201
4.448865	26	0.171110
4.624660	27	0.171284
4.791971	28	0.171142
4.962752	29	0.171129
5.134055	30	0.171135
5.302874	31	0.171060
5.474924	32	0.171091
5.644709	33	0.171052
5.824389	34	0.171306
5.992369	35	0.171211
6.159361	36	0.171093
6.338302	37	0.171305
6.503998	38	0.171158
6.671385	39	0.171061
6.845443	40	0.171136
7.015931	41	0.171120
7.183531	42	0.171036
7.364028	43	0.171256
7.556376	44	0.171736
7.698741	45	0.171083
7.870352	46	0.171095
8.054648	47	0.171375
8.215992	48	0.171166
8.382805	49	0.171078
8.560865	50	0.171217
8.728469	51	0.171146
8.895839	52	0.171074
9.072242	53	0.171174
9.239029	54	0.171093
9.411911	55	0.171126
9.577140	56	0.171020
9.762443	57	0.171271
9.923551	58	0.171096
10.091560	59	0.171043
10.277164	60	0.171286
10.446395	61	0.171252
10.609166	62	0.171116
10.780110	63	0.171113
10.956150	64	0.171190
11.118784	65	0.171058
11.294306	66	0.171126
11.484513	67	0.171411
11.632650	68	0.171068
11.802715	69	0.171054
12.001787	70	0.171454
12.149737	71	0.171123
12.315397	72	0.171047
12.499830	73	0.171231
12.660264	74	0.171085
12.832339	75	0.171098
13.009577	76	0.171179
13.170813	77	0.171050
13.343550	78	0.171071
13.515368	79	0.171081
13.707221	80	0.171340
13.860986	81	0.171123
14.033855	82	0.171145
14.215359	83	0.171269
14.374597	84	0.171126
14.546758	85	0.171138
14.719388	86	0.171156
14.884073	87	0.171081
15.051269	88	0.171037
15.226985	89	0.171090
15.410011	90	0.171222
15.565341	91	0.171048
15.739424	92	0.171081
15.924363	93	0.171230
16.084814	94	0.171115
16.252720	95	0.171081
16.436617	96	0.171215
16.600428	97	0.171138
16.766349	98	0.171085
16.945273	99	0.171164
17.103994	100	0.171040
